name,tags,time,data,location
temp_c,,1733931000000000000,15,"{'Boston,US'}"
temp_c,,1733933700000000000,16.1,"{'Boston,US'}"
temp_c,,1733938200000000000,15.6,"{'Boston,US'}"
temp_c,,1733941800000000000,16.1,"{'Boston,US'}"
temp_c,,1733943600000000000,16.1,"{'Boston,US'}"
temp_c,,1733949000000000000,15.6,"{'Boston,US'}"
temp_c,,1733952600000000000,13.9,"{'Boston,US'}"
temp_c,,1733954400000000000,12.8,"{'Boston,US'}"
temp_c,,1733958000000000000,12.8,"{'Boston,US'}"
temp_c,,1733963400000000000,12.2,"{'Boston,US'}"
temp_c,,1733967000000000000,8.9,"{'Boston,US'}"
temp_c,,1733970600000000000,6.1,"{'Boston,US'}"
temp_c,,1733974200000000000,5.6,"{'Boston,US'}"
temp_c,,1733976000000000000,4.4,"{'Boston,US'}"
temp_c,,1733981400000000000,3.9,"{'Boston,US'}"
temp_c,,1733985000000000000,3.9,"{'Boston,US'}"
temp_c,,1733988600000000000,3.9,"{'Boston,US'}"
temp_c,,1733993100000000000,3.3,"{'Boston,US'}"
temp_c,,1733994900000000000,3.9,"{'Boston,US'}"
temp_c,,1733999400000000000,4.4,"{'Boston,US'}"
temp_c,,1734003000000000000,5.2,"{'Boston,US'}"
temp_c,,1734006600000000000,12.1,"{'Boston,US'}"
temp_c,,1734008400000000000,5.3,"{'Boston,US'}"
temp_c,,1734013800000000000,5.1,"{'Boston,US'}"
temp_c,,1734017400000000000,5.3,"{'Boston,US'}"
temp_c,,1734019200000000000,4.4,"{'Boston,US'}"
temp_c,,1734024600000000000,3.9,"{'Boston,US'}"
temp_c,,1734026400000000000,3.3,"{'Boston,US'}"
temp_c,,1734031800000000000,2.2,"{'Boston,US'}"
temp_c,,1734035400000000000,0.6,"{'Boston,US'}"
temp_c,,1734039000000000000,0.1,"{'Boston,US'}"
temp_c,,1734042600000000000,-1.1,"{'Boston,US'}"
temp_c,,1734046200000000000,-1.1,"{'Boston,US'}"
temp_c,,1734049800000000000,-1.7,"{'Boston,US'}"
temp_c,,1734051600000000000,-1.7,"{'Boston,US'}"
temp_c,,1734057000000000000,-1.7,"{'Boston,US'}"
